Ticket_ID,Fecha_Apertura,Fecha_Cierre,Categoria,Prioridad,Estado,Tecnico_Asignado,Usuario_Solicitante,Costo_Reparacion_USD
TCK-1812,2026-01-28 10:00:00,,Hardware,,En Proceso,Ana Torres,Raquel Murillo,440.0
TCK-1813,2026-06-10 08:00:00,,Impresoras,,En Proceso, Sin Asignar ,Jenny Elena Daza Ríos,0.0
TCK-1814,2026-04-18 15:00:00,2026-04-19 10:00:00,Software,Alta,Cerrado,Carlos Mendoza,Héctor Gutiérrez,0.0
TCK-1815,2026-05-14 13:00:00,,Laptops / Equipos,Baja,Abierto,carlos mendoza,Yésica Esperanza Castro,176.63
TCK-1816,2026-06-28 16:00:00,2026-06-29 21:00:00,Impresoras,Baja,CERRADO, Sin Asignar ,  adriana mónica vera medina  ,0.0
TCK-1817,2026-02-13 12:00:00,2026-02-14 19:00:00,Redes y Accesos,Baja,Resuelto,Carlos Mendoza,  maría fabiola hernández aguilar  ,0.0
TCK-1818,2026-02-12 17:00:00,2026-02-14 04:00:00,Redes y Accesos,Media,Resuelto,Ana Torres,Gloria Sonia Burbano Restrepo,0.0
TCK-1819,2026-06-20 10:00:00,2026-06-21 02:00:00,Hardware,Alta,Resuelto,Luis Gómez,Cecilia Torres Morales,231.63
TCK-1820,2026-02-22 16:00:00,2026-02-23 13:00:00,Redes y Accesos,Media,Cerrado,Luis Gómez,Juan Iván Ruiz Meneses,0.0
TCK-1821,2026-05-17 12:00:00,2026-05-17 14:00:00,Impresoras,ALTA,Cerrado,Ana Torres,Luis Cárdenas,0.0
TCK-1822,2026-02-09 08:00:00,2026-02-10 17:00:00,Redes y Accesos,,CERRADO,carlos mendoza,Yaneth Nancy Castillo,0.0
TCK-1823,2026-05-27 10:00:00,2026-05-28 15:00:00,Redes y Accesos,,CERRADO,Carlos Mendoza,Edilma Natalia Castro,0.0
TCK-1824,2026-02-05 16:00:00,2026-02-06 12:00:00,Hardware,ALTA,Cerrado, Sin Asignar ,Sandra Álvarez Vargas,
TCK-1825,2026-01-15 17:00:00,2026-01-17 03:00:00,Software,Baja,Resuelto,Ana Torres,  gladis claudia sierra ospino  ,0.0
TCK-1826,2026-04-25 09:00:00,2026-04-26 11:00:00,Software,ALTA,CERRADO,Luis Gómez,Paola Gloria Toro,0.0
TCK-1827,2026-01-15 13:00:00,,Software,,Abierto,Sofia Ramos,Alexis Méndez Arias,0.0
TCK-1828,2026-03-14 13:00:00,,Redes y Accesos,ALTA,En Proceso, Sin Asignar ,  rocío margoth ochoa  ,0.0
TCK-1829,2026-04-24 14:00:00,,Redes y Accesos,Media,Abierto,carlos mendoza,Yulieth Milena Castaño,0.0
TCK-1830,2026-04-17 10:00:00,2026-04-17 16:00:00,Software,Media,CERRADO,Luis Gómez,José Patiño López,0.0
TCK-1831,2026-03-27 09:00:00,2026-03-28 10:00:00,Hardware,Alta,CERRADO,Sofia Ramos,Jorge Juan Caicedo Triana,151.2
TCK-1832,2026-04-29 17:00:00,2026-04-30 06:00:00,Software,ALTA,Resuelto,Luis Gómez,Jesús Oswaldo Cifuentes Caicedo,
TCK-1833,2026-03-19 17:00:00,,Impresoras,Critical,En Proceso,carlos mendoza,María Margoth Orjuela Jaimes,
TCK-1834,2026-01-01 10:00:00,,Redes y Accesos,,En Proceso,carlos mendoza,Antonio Josué Quintero Valderrama,0.0
TCK-1835,2026-03-15 14:00:00,2026-03-16 22:00:00,SOFTWARE,,Resuelto,Ana Torres,  claudia bravo ramírez  ,0.0
TCK-1836,2026-05-07 09:00:00,2026-05-08 09:00:00,Laptops / Equipos,ALTA,CERRADO, Sin Asignar ,Adriana Carmen Castro,143.8
TCK-1837,2026-06-27 09:00:00,,Laptops / Equipos,,En Proceso, Sin Asignar ,  alfonso stiven ochoa salazar  ,144.58
TCK-1838,2026-02-07 13:00:00,,SOFTWARE,Media,Abierto,Luis Gómez,  maría franco  ,0.0
TCK-1839,2026-04-18 13:00:00,2026-04-19 08:00:00,Redes y Accesos,Critical,Cerrado,carlos mendoza,Mayerly Angie Andrade,0.0
TCK-1840,2026-06-10 10:00:00,2026-06-10 21:00:00,Laptops / Equipos,Baja,Cerrado,Luis Gómez,Alejandra Marcela Vélez Gómez,348.78
TCK-1841,2026-06-25 13:00:00,2026-06-27 00:00:00,Laptops / Equipos,Baja,Cerrado,Ana Torres,  beatriz diana lópez páez  ,268.72
TCK-1842,2026-05-05 14:00:00,,Software,Alta,En Proceso,Ana Torres,  dary giraldo  ,0.0
TCK-1843,2026-02-18 16:00:00,2026-02-20 02:00:00,hardware,Critical,CERRADO,carlos mendoza,Jennifer Escobar García,383.03
TCK-1844,2026-04-28 09:00:00,2026-04-28 18:00:00,Hardware,ALTA,Cerrado,Luis Gómez,Gustavo Alberto Osorio,194.03
TCK-1845,2026-06-02 16:00:00,,Software,,En Proceso,Luis Gómez,  juan omar méndez  ,0.0
TCK-1846,2026-02-26 10:00:00,2026-02-27 01:00:00,Redes y Accesos,Media,Resuelto,Ana Torres,  francisco fernando murillo  ,
TCK-1847,2026-06-26 09:00:00,2026-06-26 11:00:00,hardware,ALTA,Cerrado,Sofia Ramos,  graciela jennifer ortega  ,71.75
TCK-1848,2026-05-12 17:00:00,2026-05-14 00:00:00,Hardware,Baja,Cerrado,Carlos Mendoza,  liliana torres gómez  ,340.44
TCK-1849,2026-02-01 17:00:00,2026-02-02 06:00:00,Software,,Resuelto,Luis Gómez,  andrés castellanos  ,0.0
TCK-1850,2026-03-13 17:00:00,,Redes y Accesos,Media,En Proceso, Sin Asignar ,Omar Adolfo Serna,0.0
TCK-1851,2026-05-10 17:00:00,2026-05-11 00:00:00,hardware,Critical,Cerrado,Carlos Mendoza,Alejandro Rojas Ruiz,363.59
TCK-1852,2026-02-13 16:00:00,2026-02-13 23:00:00,Software,Critical,Cerrado,carlos mendoza,Ramiro Anaya,0.0
TCK-1853,2026-02-17 15:00:00,2026-02-18 03:00:00,hardware,Baja,Cerrado,Sofia Ramos,Amparo López Guzmán,266.84
TCK-1854,2026-03-22 09:00:00,,Hardware,Critical,Abierto,Ana Torres,María Hernández,193.4
TCK-1855,2026-01-11 09:00:00,,Impresoras,Alta,En Proceso,Sofia Ramos,Raúl García,0.0
TCK-1856,2026-03-21 15:00:00,2026-03-23 03:00:00,Impresoras,Baja,Resuelto,Sofia Ramos,  oswaldo augusto vélez rodríguez  ,
TCK-1857,2026-05-02 13:00:00,2026-05-02 14:00:00,SOFTWARE,ALTA,Resuelto,carlos mendoza,  elías josé rosero peña  ,0.0
TCK-1858,2026-06-18 09:00:00,2026-06-18 19:00:00,Impresoras,ALTA,Cerrado,carlos mendoza,María Gloria Martínez,0.0
TCK-1859,2026-02-13 09:00:00,,Software,Baja,En Proceso,Ana Torres,Lina Marín Mosquera,0.0
TCK-1860,2026-02-01 11:00:00,,SOFTWARE,ALTA,Abierto,Luis Gómez,Diana Osorio,0.0
TCK-1861,2026-06-01 12:00:00,,Redes y Accesos,ALTA,Abierto,carlos mendoza,Guillermo Joaquín Vásquez,0.0
TCK-1862,2026-05-05 16:00:00,,Software,ALTA,En Proceso,Carlos Mendoza,  viviana moreno rueda  ,0.0
TCK-1863,2026-03-01 10:00:00,2026-03-01 17:00:00,SOFTWARE,Alta,Cerrado,Carlos Mendoza,Jimena Bernal,
TCK-1864,2026-02-15 14:00:00,2026-02-16 11:00:00,Software,Baja,CERRADO, Sin Asignar ,Luz Patricia Arias,0.0
TCK-1865,2026-06-19 16:00:00,,hardware,ALTA,Abierto,Ana Torres,Patricia Benavides Martínez,258.99
TCK-1866,2026-05-19 13:00:00,2026-05-21 00:00:00,Hardware,Alta,CERRADO,Sofia Ramos,Robinson Andrés Narváez Gutiérrez,77.18
TCK-1867,2026-04-07 15:00:00,,Hardware,Alta,Abierto,Ana Torres,Fredy Javier Flórez Sánchez,432.97
TCK-1868,2026-06-30 10:00:00,,Impresoras,Media,Abierto,Luis Gómez,María Angarita Ospina,0.0
TCK-1869,2026-01-29 17:00:00,,SOFTWARE,Critical,Abierto,carlos mendoza,Óscar Adolfo Rodríguez,0.0
TCK-1870,2026-05-24 10:00:00,2026-05-24 14:00:00,Impresoras,Baja,CERRADO,Sofia Ramos,Dario Puentes Suárez,0.0
TCK-1871,2026-06-23 13:00:00,,Redes y Accesos,Alta,En Proceso,Carlos Mendoza,Luz García Montoya,0.0
TCK-1872,2026-04-04 13:00:00,2026-04-04 15:00:00,hardware,,CERRADO,Luis Gómez,Patricia Judith Rojas,225.51
TCK-1873,2026-04-16 13:00:00,2026-04-17 05:00:00,Software,Media,Cerrado,carlos mendoza,Jesús Sebastián Moreno,
TCK-1874,2026-06-26 09:00:00,,Hardware,Baja,En Proceso,Ana Torres,  sonia elsa mena gómez  ,176.54
TCK-1875,2026-04-19 17:00:00,2026-04-20 20:00:00,Redes y Accesos,Alta,CERRADO,carlos mendoza,Leandro Alexander Osorio Sánchez,
TCK-1876,2026-03-23 14:00:00,2026-03-24 15:00:00,Redes y Accesos,Critical,CERRADO,Carlos Mendoza,Claudia Medina,0.0
TCK-1877,2026-06-22 11:00:00,,Impresoras,Critical,En Proceso,carlos mendoza,Stiven Duarte Carrillo,0.0
TCK-1878,2026-04-04 14:00:00,2026-04-05 22:00:00,SOFTWARE,Alta,Resuelto, Sin Asignar ,Leonardo Franco Mena Parra,0.0
TCK-1879,2026-03-18 17:00:00,,hardware,Media,Abierto, Sin Asignar ,Lilia Stella Ortiz,64.14
TCK-1880,2026-01-25 17:00:00,,Redes y Accesos,Alta,En Proceso, Sin Asignar ,Daniela Yolanda Ariza,0.0
TCK-1881,2026-02-23 13:00:00,2026-02-24 09:00:00,Laptops / Equipos,Baja,Cerrado,Sofia Ramos,Manuel Carlos Arévalo Martínez,170.41
TCK-1882,2026-03-06 17:00:00,2026-03-07 23:00:00,SOFTWARE,Critical,CERRADO,Ana Torres,Ximena Carmen Calderón,0.0
TCK-1883,2026-05-13 10:00:00,2026-05-14 18:00:00,Software,,CERRADO,carlos mendoza,Juan Hernández,0.0
TCK-1884,2026-06-13 16:00:00,2026-06-14 20:00:00,Laptops / Equipos,,CERRADO,carlos mendoza,  marcela rodríguez  ,116.31
TCK-1885,2026-03-03 10:00:00,,hardware,ALTA,En Proceso,Sofia Ramos,Antonio Alexander Quiroz Rodríguez,
TCK-1886,2026-02-22 14:00:00,,hardware,Baja,En Proceso,carlos mendoza,  emilse angulo  ,349.69
TCK-1887,2026-03-03 09:00:00,2026-03-03 22:00:00,Hardware,Media,Resuelto,Luis Gómez,Germán Ramos,288.72
TCK-1888,2026-06-15 08:00:00,2026-06-15 19:00:00,Redes y Accesos,Media,Resuelto,Carlos Mendoza,Cristian León Bohórquez,0.0
TCK-1889,2026-06-18 16:00:00,2026-06-18 19:00:00,SOFTWARE,ALTA,Resuelto,Carlos Mendoza,  amparo libia rodríguez benavides  ,0.0
TCK-1890,2026-03-22 17:00:00,,hardware,Alta,En Proceso,Sofia Ramos,Andrés Eider Vega,342.4
TCK-1891,2026-04-12 10:00:00,2026-04-12 18:00:00,Laptops / Equipos,,Resuelto, Sin Asignar ,Teresa Mejía Narváez,270.54
TCK-1892,2026-05-15 12:00:00,,Hardware,Media,Abierto, Sin Asignar ,  smith carlos cuesta saavedra  ,407.21
TCK-1893,2026-05-30 14:00:00,2026-05-31 18:00:00,Software,Media,Resuelto,Carlos Mendoza,  tatiana ligia romero cabrera  ,0.0
TCK-1894,2026-04-23 14:00:00,,hardware,Critical,En Proceso,Carlos Mendoza,José José Ortega Orozco,199.86
TCK-1895,2026-03-23 16:00:00,,Impresoras,,Abierto,Ana Torres,David Valencia,0.0
TCK-1896,2026-02-07 13:00:00,,SOFTWARE,Baja,Abierto,Luis Gómez,  paola patricia vargas tamayo  ,0.0
TCK-1897,2026-06-05 08:00:00,2026-06-06 00:00:00,Redes y Accesos,Critical,Cerrado,Sofia Ramos,Jorge Nicolás López,0.0
TCK-1898,2026-04-03 09:00:00,2026-04-04 01:00:00,hardware,ALTA,CERRADO,Sofia Ramos,  heriberto andrés castillo  ,481.16
TCK-1899,2026-03-07 12:00:00,2026-03-08 04:00:00,Redes y Accesos,Media,Cerrado,Ana Torres,Marcela Elizabeth Suárez,0.0
TCK-1900,2026-06-14 14:00:00,2026-06-15 08:00:00,hardware,Alta,Cerrado,Sofia Ramos,Alirio Martínez,218.22
TCK-1901,2026-04-19 09:00:00,2026-04-20 02:00:00,Laptops / Equipos,Alta,Resuelto,Luis Gómez,María Sánchez Castillo,370.03
TCK-1902,2026-03-25 15:00:00,2026-03-25 19:00:00,SOFTWARE,,Cerrado,Ana Torres,Salvador Ortiz,0.0
TCK-1903,2026-02-04 08:00:00,,Software,,Abierto,Luis Gómez,María Agudelo Guerra,
TCK-1904,2026-02-10 11:00:00,2026-02-10 20:00:00,hardware,Critical,CERRADO,carlos mendoza,Alfredo Torres,470.92
TCK-1905,2026-02-04 12:00:00,2026-02-05 09:00:00,hardware,Baja,Resuelto,Ana Torres,  alejandro benavides  ,196.45
TCK-1906,2026-04-07 17:00:00,2026-04-07 19:00:00,Hardware,Critical,Resuelto,carlos mendoza,Carmen Escobar Ocampo,
TCK-1907,2026-04-29 11:00:00,,SOFTWARE,Media,En Proceso,Carlos Mendoza,Blanca Adriana Jaimes,0.0
TCK-1908,2026-03-08 10:00:00,2026-03-09 10:00:00,Software,Critical,Cerrado,Carlos Mendoza,  yesenia pérez jaramillo  ,0.0
TCK-1909,2026-04-27 15:00:00,2026-04-28 06:00:00,SOFTWARE,Media,Cerrado,Ana Torres,Jhon Jairo Pérez Valencia,0.0
TCK-1910,2026-03-10 12:00:00,,Impresoras,Media,Abierto,Sofia Ramos,Cecilia Gloria Monroy,0.0
TCK-1911,2026-03-14 11:00:00,,Software,ALTA,Abierto,Ana Torres,  césar bernal medina  ,0.0
TCK-1912,2026-03-02 17:00:00,,Software,Baja,Abierto, Sin Asignar ,Ana Franco Jiménez,0.0
TCK-1913,2026-01-03 15:00:00,2026-01-04 12:00:00,SOFTWARE,ALTA,Resuelto,carlos mendoza,Benjamín Jaime Espitia Rojas,0.0
TCK-1914,2026-04-19 17:00:00,,Hardware,Alta,En Proceso, Sin Asignar ,  mary rivera morales  ,179.77
TCK-1915,2026-04-01 17:00:00,2026-04-01 20:00:00,Hardware,Baja,CERRADO, Sin Asignar ,Jhon José Vega Romero,165.2
TCK-1916,2026-04-05 10:00:00,2026-04-05 13:00:00,Laptops / Equipos,Media,CERRADO,Luis Gómez,  óscar david castañeda  ,256.56
TCK-1917,2026-04-30 10:00:00,2026-05-01 07:00:00,SOFTWARE,Critical,Cerrado,Sofia Ramos,  robert granados  ,0.0
TCK-1918,2026-01-12 10:00:00,,hardware,Baja,Abierto,carlos mendoza,Lina Mónica Sánchez Gutiérrez,226.44
TCK-1919,2026-03-09 17:00:00,,Laptops / Equipos,Baja,En Proceso,Sofia Ramos,Martín Jhoan Herrera Martínez,171.46
TCK-1920,2026-02-08 16:00:00,,Hardware,Media,Abierto,Ana Torres,  cecilia espinosa  ,107.91
TCK-1921,2026-02-11 15:00:00,,Hardware,ALTA,Abierto,Carlos Mendoza,Javier Camilo Villa Ramírez,494.63
TCK-1922,2026-04-28 15:00:00,2026-04-29 01:00:00,Hardware,Baja,Cerrado,Carlos Mendoza,Julia Claudia Escobar,156.38
TCK-1923,2026-05-11 12:00:00,2026-05-12 02:00:00,Laptops / Equipos,Alta,CERRADO, Sin Asignar ,Andrea Pérez,106.67
TCK-1924,2026-03-05 15:00:00,2026-03-06 13:00:00,Hardware,Baja,Cerrado,carlos mendoza,Fabián Manuel Bustos Gamboa,78.56
TCK-1925,2026-01-28 13:00:00,2026-01-28 15:00:00,Hardware,ALTA,Resuelto,carlos mendoza,Armando Camilo Ávila Rodríguez,237.95
TCK-1926,2026-06-02 08:00:00,,Hardware,,En Proceso, Sin Asignar ,Emiro Solano Duque,175.96
TCK-1927,2026-05-26 10:00:00,2026-05-26 14:00:00,hardware,,Resuelto,Luis Gómez,Stiven Reyes,
TCK-1928,2026-06-04 14:00:00,2026-06-05 16:00:00,Redes y Accesos,Media,Cerrado,Ana Torres,María López,0.0
TCK-1929,2026-01-23 08:00:00,2026-01-23 19:00:00,Impresoras,ALTA,Resuelto,Luis Gómez,Eduar Fernando Camacho Arévalo,0.0
TCK-1930,2026-02-09 09:00:00,,Impresoras,ALTA,En Proceso,carlos mendoza,Natalia Martínez Chacón,0.0
TCK-1931,2026-06-25 17:00:00,2026-06-26 16:00:00,SOFTWARE,Alta,Resuelto,Luis Gómez,Antonio Gil,0.0
TCK-1932,2026-04-10 15:00:00,,Laptops / Equipos,Critical,En Proceso,Sofia Ramos,  ximena luz guzmán vargas  ,222.82
TCK-1933,2026-02-17 14:00:00,,Hardware,Alta,Abierto, Sin Asignar ,Luz María Quintero Valencia,242.49
TCK-1934,2026-06-25 10:00:00,,Laptops / Equipos,,Abierto,carlos mendoza,Esperanza María Torres,159.54
TCK-1935,2026-05-03 12:00:00,2026-05-03 21:00:00,SOFTWARE,Baja,Resuelto,Ana Torres,Diana Gilma Rivera Fernández,0.0
TCK-1936,2026-01-13 16:00:00,2026-01-13 19:00:00,Laptops / Equipos,Alta,Cerrado, Sin Asignar ,Martha Guzmán Mosquera,65.35
TCK-1937,2026-05-26 12:00:00,,Redes y Accesos,Critical,En Proceso,Carlos Mendoza,Cristian Fernández López,
TCK-1938,2026-06-19 15:00:00,2026-06-20 03:00:00,hardware,ALTA,Resuelto,Carlos Mendoza,  milena zapata  ,440.84
TCK-1939,2026-05-31 15:00:00,,Laptops / Equipos,Baja,Abierto,Luis Gómez,Carlos Domínguez Pardo,438.25
TCK-1940,2026-02-17 09:00:00,2026-02-18 02:00:00,hardware,,CERRADO,Carlos Mendoza,José Ramírez Molina,28.6
TCK-1941,2026-01-04 10:00:00,,Impresoras,,Abierto,Sofia Ramos,Luis Carlos Hernández Bastidas,0.0
TCK-1942,2026-06-04 15:00:00,,Laptops / Equipos,Critical,En Proceso,Luis Gómez,Oswaldo Pedro Gil,482.31
TCK-1943,2026-03-19 09:00:00,2026-03-19 18:00:00,Hardware,Media,Resuelto,Carlos Mendoza,Luis Gabriel Ospina Álvarez,354.1
TCK-1944,2026-01-07 11:00:00,,SOFTWARE,Media,Abierto,carlos mendoza,Andrés José Escobar,0.0
TCK-1945,2026-05-18 11:00:00,2026-05-19 07:00:00,hardware,ALTA,Cerrado,Ana Torres,Blanca Lorena Pinzón García,30.47
TCK-1946,2026-02-09 15:00:00,,Impresoras,Alta,Abierto,Sofia Ramos,Esteban González,0.0
TCK-1947,2026-05-26 14:00:00,2026-05-27 12:00:00,Hardware,Alta,Cerrado,carlos mendoza,Francy Lucy Mendoza,227.26
TCK-1948,2026-05-07 17:00:00,2026-05-09 05:00:00,Redes y Accesos,Alta,CERRADO,Sofia Ramos,Laura Rodríguez,0.0
TCK-1949,2026-06-06 15:00:00,2026-06-06 19:00:00,Laptops / Equipos,Alta,Resuelto,Sofia Ramos,Eva Martínez,285.56
TCK-1950,2026-06-15 14:00:00,,Hardware,ALTA,Abierto, Sin Asignar ,Juan Rengifo,186.45
TCK-1951,2026-01-06 10:00:00,,SOFTWARE,Media,En Proceso,Sofia Ramos,Santiago Moreno,0.0
TCK-1952,2026-02-26 17:00:00,,Laptops / Equipos,,En Proceso,carlos mendoza,Óscar Willian Márquez López,443.92
TCK-1953,2026-04-10 14:00:00,,hardware,ALTA,En Proceso,Ana Torres,Luz Margarita Cifuentes,155.58
TCK-1954,2026-06-20 15:00:00,2026-06-21 03:00:00,Software,Media,Resuelto, Sin Asignar ,Andrés Cristian Moreno Caicedo,0.0
TCK-1955,2026-05-07 12:00:00,2026-05-08 02:00:00,Laptops / Equipos,Alta,Resuelto,Carlos Mendoza,Yasmín Gamboa Cruz,145.19
TCK-1956,2026-02-14 16:00:00,2026-02-14 21:00:00,Redes y Accesos,ALTA,Cerrado,Carlos Mendoza,Andrés Espinosa,0.0
TCK-1957,2026-02-27 15:00:00,,Redes y Accesos,Baja,En Proceso,Carlos Mendoza,Fabián Bonilla Díaz,0.0
TCK-1958,2026-02-08 16:00:00,2026-02-08 23:00:00,SOFTWARE,Alta,CERRADO,Sofia Ramos,Diana Beatriz Triana Ortiz,0.0
TCK-1959,2026-01-29 09:00:00,2026-01-29 16:00:00,hardware,Critical,CERRADO,Carlos Mendoza,Danny Díaz,100.18
TCK-1960,2026-02-22 13:00:00,2026-02-23 08:00:00,SOFTWARE,ALTA,Resuelto, Sin Asignar ,Adriana Valentina Chávez Gómez,0.0
TCK-1961,2026-02-09 13:00:00,,hardware,Media,En Proceso,Carlos Mendoza,Pablo Vera Monsalve,230.77
TCK-1962,2026-01-02 11:00:00,,Redes y Accesos,Baja,Abierto, Sin Asignar ,  brayan pérez  ,0.0
TCK-1963,2026-04-17 13:00:00,2026-04-17 23:00:00,hardware,Critical,Resuelto,Sofia Ramos,Tania Mónica Rentería Mendoza,86.24
TCK-1964,2026-04-15 15:00:00,2026-04-16 15:00:00,Hardware,ALTA,CERRADO,Ana Torres,Brayan John Castellanos Montes,364.46
TCK-1965,2026-01-18 09:00:00,,Redes y Accesos,ALTA,En Proceso,Ana Torres,Esperanza Estrada Bustos,0.0
TCK-1966,2026-01-10 10:00:00,2026-01-10 14:00:00,SOFTWARE,,CERRADO,carlos mendoza,Clara Torres,0.0
TCK-1967,2026-04-18 14:00:00,2026-04-19 10:00:00,SOFTWARE,,CERRADO,Luis Gómez,Marina Ana Castillo,
TCK-1968,2026-03-13 16:00:00,2026-03-14 02:00:00,SOFTWARE,ALTA,CERRADO,Sofia Ramos,Edwin José Contreras Ospina,0.0
TCK-1969,2026-06-09 17:00:00,,SOFTWARE,Baja,Abierto,carlos mendoza,William Enrique Burgos Díaz,0.0
TCK-1970,2026-03-19 09:00:00,2026-03-20 20:00:00,Redes y Accesos,ALTA,Cerrado,carlos mendoza,Jaime Díaz Ramírez,0.0
TCK-1971,2026-05-14 16:00:00,,Software,Alta,En Proceso, Sin Asignar ,Alejandra Milena Suárez González,0.0
TCK-1972,2026-06-12 10:00:00,2026-06-12 12:00:00,hardware,Critical,Cerrado, Sin Asignar ,Sofía Angarita,419.47
TCK-1973,2026-04-19 16:00:00,2026-04-19 20:00:00,hardware,Baja,Cerrado,Luis Gómez,Inés Suárez,
TCK-1974,2026-06-16 09:00:00,,Redes y Accesos,Critical,Abierto,carlos mendoza,  liliana gisela lozano obando  ,0.0
TCK-1975,2026-03-02 17:00:00,2026-03-04 04:00:00,hardware,Critical,CERRADO,Ana Torres,Jefferson Martínez Cuéllar,156.58
TCK-1976,2026-05-27 10:00:00,,Laptops / Equipos,,Abierto,Ana Torres,  carlos rosero  ,267.9
TCK-1977,2026-04-03 15:00:00,2026-04-04 01:00:00,SOFTWARE,ALTA,Cerrado,Sofia Ramos,  luisa quiroz  ,
TCK-1978,2026-02-03 15:00:00,2026-02-04 20:00:00,Hardware,Baja,Resuelto,carlos mendoza,María Giraldo,302.35
TCK-1979,2026-04-12 12:00:00,2026-04-13 20:00:00,SOFTWARE,ALTA,CERRADO,Sofia Ramos,Alba Laura López,0.0
TCK-1980,2026-04-17 10:00:00,2026-04-18 19:00:00,Software,ALTA,Resuelto,carlos mendoza,María Valencia Ortiz,0.0
TCK-1981,2026-05-12 16:00:00,2026-05-13 06:00:00,Impresoras,ALTA,Cerrado,Carlos Mendoza,Daniel Christian Ramírez,0.0
TCK-1982,2026-04-05 09:00:00,2026-04-06 12:00:00,Hardware,Alta,CERRADO,Luis Gómez,Andrea Jhoana Hurtado,39.34
TCK-1983,2026-04-06 12:00:00,,Redes y Accesos,Baja,En Proceso,Sofia Ramos,  cecilia palacios  ,0.0
TCK-1984,2026-05-31 14:00:00,2026-06-01 10:00:00,Redes y Accesos,Media,Cerrado,Ana Torres,Graciela Granados Jaramillo,0.0
TCK-1985,2026-02-01 16:00:00,,Hardware,Alta,En Proceso,Sofia Ramos,William Francisco Calderón Osorio,168.66
TCK-1986,2026-03-28 14:00:00,,hardware,,Abierto, Sin Asignar ,  luis alexander londoño  ,86.49
TCK-1987,2026-04-26 15:00:00,2026-04-27 12:00:00,Hardware,Critical,Resuelto,carlos mendoza,Anderson Daniel Reyes,205.87
TCK-1988,2026-03-28 16:00:00,2026-03-29 21:00:00,SOFTWARE,Baja,Cerrado,carlos mendoza,  óscar quintero  ,0.0
TCK-1989,2026-01-07 17:00:00,,Laptops / Equipos,,En Proceso,Carlos Mendoza,Jorge Enrique Ojeda,60.87
TCK-1990,2026-05-19 17:00:00,2026-05-21 03:00:00,Software,ALTA,Cerrado, Sin Asignar ,Luis Díaz Salas,0.0
TCK-1991,2026-05-17 10:00:00,2026-05-18 04:00:00,hardware,Media,Cerrado,Ana Torres,Tulio Andrés Vélez,422.68
TCK-1992,2026-01-22 16:00:00,2026-01-23 13:00:00,Impresoras,Critical,CERRADO,Carlos Mendoza,Carlos Jhon Moreno,0.0
TCK-1993,2026-03-29 14:00:00,2026-03-30 17:00:00,Hardware,Critical,Resuelto,Luis Gómez,Yaneth Dayana Torres Bernal,63.69
TCK-1994,2026-05-19 10:00:00,,Software,Media,En Proceso,Luis Gómez,Nicolás Enrique García Caicedo,0.0
TCK-1995,2026-04-15 10:00:00,2026-04-16 07:00:00,Software,Alta,Cerrado,carlos mendoza,  eduardo dairo silva  ,0.0
TCK-1996,2026-03-23 10:00:00,,Redes y Accesos,Baja,Abierto,Sofia Ramos,Andrey Fajardo,0.0
TCK-1997,2026-01-14 11:00:00,2026-01-15 03:00:00,Impresoras,Critical,Resuelto, Sin Asignar ,Carolina María Cruz,0.0
TCK-1998,2026-01-16 13:00:00,,Laptops / Equipos,ALTA,Abierto,Carlos Mendoza,Esperanza Astrid Pacheco Cáceres,215.6
TCK-1999,2026-01-05 12:00:00,2026-01-05 19:00:00,Software,Critical,CERRADO,carlos mendoza,Luz Carol García,0.0
TCK-2000,2026-04-15 15:00:00,2026-04-17 00:00:00,Software,Media,Cerrado,Luis Gómez,Paola Sánchez Salgado,0.0
